"sat	satpoint
5295000000000	91e779fd411268b47be65761dfcd0b9bf2ef2bf3f096f505846f17af4fc6fdbb:0:0
5300000000000	5991f787f8c08f3d82c055dfc4000b2fd76e53a60954b08a84baf13664b8358e:0:0
5305000000000	4c4d6c195010e2ccfbd3a10b65bb77a9f4e5e781b51257e2612dc7a869594d81:0:0
5310000000000	ea768331a499b9226c3ec3e14b9bbcfae7ffead2647a4e3c9c0c21b0dae8df07:0:0
5315000000000	a96faf69e32cac2b743297316bbd4117cbf4836aa1ca614e1c3b54c109f26a30:0:6651618068
5320000000000	4c26190116fb030844992b0e1d9ec893b4ec1cb86f06fde2ba22733353195e2a:0:0
5325000000000	7502aad84a16cf8c468489cf56ff23b71f6b81dd30f8a25ec537ee1e81fc344b:0:0
5330000000000	1be48b9c3f64c621933cfd770af351b5d995c18cf1a88db1336adf772300f8ac:0:0
5335000000000	71518f60620cfadd2915e2132cf44fe1f25a11b927c20d60649ebe0e9458d11f:0:0
5340000000000	525f377d50f4373eb5f1c78ce1f8531c912f6c1d156512fe88edd7db0eff10ea:0:34745967056
5345000000000	421b8d8a0e50d4e9ac040d6b116c46f744a777c30904528df0fe7501ffe3f64f:0:0
5350000000000	3d541d142438e2d9a6261f5d688d5ce3701a851cbbfa315b29358a361e439ad4:0:0
5355000000000	7baa3d31e80ebfa2aaa75ad67604034b6321b86fe7ee8f048d4c2e20f00789a5:0:0
5360000000000	d3a70ae3c703158c4081f985cf50c7114c622d86ce80c92b814a984cb0a8b2bd:0:0
5365000000000	e97cc0d9d0764bbb98fe1203fa6a1d01e0498cc8082cf3ece09640c61d90070c:0:0
5370000000000	ebc6ab4245fea8bf211fc12b6b71037230dc7fd2a9d0d6b98fbc2c38dc9902e8:0:0
5375000000000	4cfff5d888bde1d10de4b90960440521330ed9ab91826ca57a008cc16af23d55:1:8898728880
5380000000000	f3c7a75f7cfc8e192a0d7ba8cdc1bf501cbd65ccd5f37d950bb032bee41a3356:0:0
5385000000000	b71e742a5fcb2c53e6cf660ac2d3795c415a66ee4985767faba9352e5f33602c:0:0
5390000000000	29d477266b44d92b26d3f2c6cffd8d825847ff561c0e4f25a6155459b3ee5aa6:0:0
5395000000000	24258eeede9494ee788eb776d6b63f7142f046785ad33726a54fbd8978d47495:0:0
5400000000000	3bbd4a05f81fffb3e7cf8472a165b3769e34c436a48c6dcd26536b8a11dc4bc5:0:0
5405000000000	d50f65db5bcb69874642e25c0822e8e25bd0d12d08ed49bb124e37b40a8a8047:0:0
5410000000000	aee1252b01c496ea94bb1bca2b3909b49cba32af0794665a60513bb1d576a81d:0:0
5415000000000	3a95fb7f8fe2119afe4ac12321386c5223e6a43c6f5535ab6dd6480af4a6ff22:0:0
5420000000000	32be56d26589084d26c6688efb12b325e455f15cf90b7a43295378d28eeaef9a:0:0
5425000000000	adfabec2833f472c7a432232b940645197d47f8b72d368c63413212eec9307ee:0:0
5430000000000	417740339e83d596b71df371d2c62f34307bb032d3fa3921e8f0637e2b545908:0:0
5435000000000	9c5a776f7e64eab1a61ccf1b6b5b0f0108dd27f4644d9aeae134a7ccf77c1a95:0:0
5440000000000	444af71d8ccbfae58f00510476a80bf4689a385a3f5fd7a9d8c645447f5819f4:0:276912506392
5445000000000	88d48abd553db0824259e3acb40ca464812f946ed6af09bb3ad0016c714fc8ca:0:0
5450000000000	42bfe522a1e106e90d183ace7abc63694d83301802c6cd8ab3215aaef468f293:0:0
5455000000000	fd35b490b4911f2d383628a9d1aeb6be39774f0c3d72dd530124555a0ffc9130:1:9093626989
5460000000000	c8040a7c2fc09ee854337f3ea746d25527be6147aed280685ef46b34c84a79c1:0:0
5465000000000	81f794120c6ec9821b338d0cf1b4ef165ece7189de8d8a66868aaf46e6c58268:0:0
5470000000000	dd9f6a082455ff6ba970a25e1e5d4f881873f7bcc20c75d7a8caa2bf7b25b260:0:1616044226
5475000000000	1b84d7ff19a9c321ab894b8b5c5f1f5eab5afe983bdae58c0c80788f0d5b19fc:0:0
5480000000000	e6dfdb0d6cbf06b10ae101d31fc35f34c629bff4123e2bc71791025d0539394f:2:8545680619
5485000000000	87bf4c92b6256beb334c8a36fff871996d40225c7a34516f0b4dd802ffc6dd15:0:0
5490000000000	bec000b4dd6299350a868efc7349d51698be2f40f806926d469441aead0c5d1c:0:0
5495000000000	044dc91b523fcecff7da52e436e23ac516246c77b8fa61809f98f5c973187bcd:0:0
5500000000000	bd7299376a6a3c9d59512bacdb2d2eb9c47243d46eb919566a9f33f37a75ea09:0:0
5505000000000	747739c10db3a93bd51d0a54788477e317a00c679f78714a6fde73f6a52940f2:0:0
5510000000000	147d9a1d84f647252ad0b06f4241e96d99ee9d0901c425bef5c0d3ba606dc37a:1:95361504
5515000000000	1235dfad49b7a7f50492e7ef1ba8d4cf1652ee8e3c2ff88fc827acde3e251533:0:0
5520000000000	46c55522a162e8a1303f4668a44b7882f213b2dbe11c95836b79ec1865f819ba:0:0
5525000000000	c32bf61d1f90b6fd11718483b6ead5d079be8db6796ccb3c8d74e764d0b74616:0:0
5530000000000	47c955df26dad69254181e56f8a1f1be0b8d12738908f3c2012baccb42a460ae:0:0
5535000000000	e13e686546513af6f510a14922105b784e29976cff528279648fb19c7f973c34:0:9996
5540000000000	3e71ea705440e5d5f28005c09fc8679f7401389356b6471890acc50aa7885fe6:0:0
5545000000000	6bf08eda9310d6e5fbee1aace3179bc9d3d4af261037bddf3e001d0457c3aa9f:0:0
5550000000000	49a29f4d764270f978033f7d236e50cfd21c410dc8cf99e12f898dca6e1f1a2a:0:0
5555000000000	738854126f4b81fb02557d30d4639d2f015ddcad923a916e82273ca302a30522:0:0
5560000000000	cacdb6ac92fdebff41d4d342d5c02f75f4ac300c91ba7b35b6c217497bfd823a:0:0
5565000000000	f95aa78a405007e702e6bb69732e3bbe7a0b3de75dc6e7b9b0dcc85e5e597c8e:1:1621793452808
5570000000000	3a5c037f79eda4d61925529dd68951b92c11642b224f0ff3230c4a79f117e8f6:0:15000000000
5575000000000	9536a8785cb175666a5ae06abd00e3a509955a34a957c34e23a6b102fd73634a:0:0
5580000000000	2515ad1c775c4ccf395a6dd150c952fdc0496ad6161caf8b4ee6ad1c6bf8aca4:0:0
5585000000000	1bed6973d28a9a52ff68a5f53ad18c6f02ac7375758e430f228837a62742a8f3:0:0
5590000000000	c62bf6bc9e22ada1220b869828454be0058437be9d4a54a85d38fb0b05e1c804:0:0
5595000000000	aa40663c7e97753581f51bd9340bdb48486e787f92c2096aa996dcf217a1072a:1:280616571
5600000000000	939390737bb8aa0ae5b60d6ae74467adf8539c29595a9179ce1c3a276f644445:0:0
5605000000000	b6c632d3545e1fb483d6354a1557dde09ec31babb74013f2f8ad525acb564eee:0:0
5610000000000	96387a5c0d6b8ca7647340ead7e1a1a8563ec623f3f4a382cd4ea9a2bca1549b:0:0
5615000000000	80d023ab9a5fe439360e67760cfd4f13aa3162a34d3e0f473ef3edcf3dafee68:1:657932021
5620000000000	dce4934ad20aa6d65a3f4a8c8177c65262910d09a6aad52c123aebbecf0b78fa:0:0
5625000000000	c7dfe510dbefeb72cbce60bb3b72a06ae8266a18809ee1ae6fa13976709174f3:1:57216362041
5630000000000	7f7f832f1e96a9369acf4669a2a90530bc310312f040f05c7d0506b6a53eb52c:0:0
5635000000000	668315113776f8d5ac5165a742574dd25ed9999da6b8adfd0c97189361b87527:0:0
5640000000000	03b5b752157faebe329e5d7c9bd88bf672ddd98729adec15f76c54de9951724e:0:0
5645000000000	4834d4d4d7fa71ded10f045c3069d9fb931c5d0d857a3f211eb352a643be2ad6:0:0
5650000000000	c04ef4942f0125920c8f6736abb276a45f72db4ac72ac6169a3b300ab874d046:0:0
5655000000000	b9d077feede4c1290901296f87a7c26db9393e7f12a6d2b50c4da4b2179d92f4:0:0
5660000000000	c28b4863dfb8041fd96c387c857ef0dac25e2da6c5d88b27e7265ee9fc994e91:0:0
5665000000000	1af5c8806f123fc2ffd180584a66d7d05e0d5f1af8cf361c7eb064c372848a73:0:0
5670000000000	d9401bfeeb67bfe3a4eee5e13cf3a94559b71b501c4571ef620cb370c2726164:0:0
5675000000000	3a5c037f79eda4d61925529dd68951b92c11642b224f0ff3230c4a79f117e8f6:0:45000000000
5680000000000	3a5c037f79eda4d61925529dd68951b92c11642b224f0ff3230c4a79f117e8f6:0:10000000000
5685000000000	33a5e5865829f434cc7e5e113225cd34eb183c3aa25090e42b504e1ae615c431:0:0
5690000000000	f30a83fe583bb1a9b1807e546ee04bcc371ec73d96af0c6ebf66cd5529b43a69:0:0
5695000000000	85ccb1c626cba0434b3e9892f85813a5d5552fee53b0e704ab2dfa2288948375:1:36623685368
5700000000000	03dad3c96047deb52f47acc694f5b24d2dcd5bf7cfb53e00b83dc572fe410eea:0:0
5705000000000	ed89f09002850b8d47cf96277a1c1e651fc7c7280a48bd1804e670a849907eff:0:0
5710000000000	8d4359e768e03dc398007be926f61a3737f28a4ab326bb45329988264b4dec73:0:0
5715000000000	036a1a03549829e5b265baeccdf55002d8aab1da5efc9fb0a0d51224206bf53c:1:27435726901
5720000000000	dea7f9c0530e1ca28bce835465f79f2ea5466882d695e5d05628314a8ba2d1bf:0:28463337977
5725000000000	a7cdb5364507f54bb0438df34e068a2aa8c25c0174709325db95da1a8054c106:0:0
5730000000000	4e80faf4182129d2f97141868594048c9487bb4e49eeb6eda04c73fe07654860:0:0
5735000000000	a1ea571ab5b71ed8bfb65af0c7e01dad15b6a0c49d4410683f879f136ccec9d8:0:0
5740000000000	44507021570706e3b1ecbfb485d0cea4e34bca8c0e636e09af66534653bffe3c:0:0
5745000000000	5a3e497f715f5841e69552d7081f76d3198646acd771fc5efbacad105aac61ca:0:0
5750000000000	94a4e31f3d4e113936921b7972612b2c0848a58be10dc404a40a499a932e6aeb:1:109456199
5755000000000	0664925fcc941898b97662dc272dd598333f95ef26645655b38ec3bb5cbd9f26:0:0
5760000000000	22ced1ff70ba0e8b17e157d3ceffc36d5d4dabe75fc372571f04a0057c9418c2:0:0
5765000000000	039d304288079011f905acf68b10710ea1e4d90c59c6be04df3aff9d6ea3da7c:1:603139171
5770000000000	71189089b85b3c0b79dc666af6c8849a2c2407d05985b6c4e05e30c6611441fa:0:0
5775000000000	c461a1299da3873502e5addc605130c50af537118181dd728197f6be12dc2c20:0:0
5780000000000	dd01e53016073399054d42d343fcb7b87e3689d3bce8607f9d3f8c47f3631ded:0:0
5785000000000	18bc005c25165868ecf5baa4f810c5f4d45ff3feb855f177758e0e06f084bec9:0:0
5790000000000	7a90064a350a43da88abdc1be996e2dca994546b45a42ece1d0b78fd8944387a:0:0
5795000000000	429f5ff8b8f74c063711b6a9f5ff3930f9c589242863408d48f9e65eea107478:0:0
5800000000000	c3dc7acb585a5f5a536f3300ff116fbe8c2be4fdbd318c16d6a91757d9e53943:0:0
5805000000000	b770b488e0c51bbfa5a1b0a491b1195af5db8db4ccfd8c5cb76dde83598d6d3a:0:0
5810000000000	257a9c45f5bda15b704384f2d0c14ea5809e8d61d90b18586df4f3e52cf3089b:0:0
5815000000000	7a91a3f31a1322c67930540a5d4e52555c14ff28e0dec35a118ce360f3f2ca79:0:0
5820000000000	9a5cd7dffb94fc8f2f836058f8e3ccc3a00a5ccbec4f3e9a117653065b217ee2:0:0
5825000000000	4f7d132adf6b5351347152803441d0d135d38b6a8c93144ad025b75cf6406ef4:0:0
5830000000000	ca990bd8b6474675ea3c317d498365ac7d28af8740f4608b12894b433835ecc9:0:0
5835000000000	24ed28aa35e28297e65ad5c4fe3119421559699eda2ef9508510245a9051df43:0:0
5840000000000	1a9230d7fdc0c5ae0aec9b676c96c268afb7ca9b3b1bf5911d124914ddde89e8:0:0
5845000000000	1f81044f1bd35ef75c2a12f3c59ffebdc49be0c778d35e720f641600bd6fd87a:0:0
5850000000000	593c2241a6a6455437f77d8acf646764bc3bfa0e84132e26942bbe9a460680e8:0:0
5855000000000	4d164f721bbe714dfce4b333f157770850774147283b21dcbcbe86e17a332696:0:0
5860000000000	649384682bc307dc4fd9ab513352b3e0c20ec804259461d3684560642a997931:0:0
5865000000000	e1439c704916ad70c1450f3764a6459c5016503483d249a3d98c97bb6a7b878e:0:0
5870000000000	8386a5861b89bbeb29a7b554078de20aa33a53851ef66811a2c1f9752cfd06d2:0:0
5875000000000	dd462bc3e8ba50491f37936008689a0f0702128633bd33abee080c076cc4d979:0:0
5880000000000	f5e3c12440f068536e3dc74c818fef3c63f87fbceb0216fc60a86a7d0505850d:0:0
5885000000000	3ba33197791c3c6ead25af6ad8b82d72f69ba15ac778404d2f556a9a7f774c82:0:0
5890000000000	fd44d932c8e0a5ef5469895a79929808c3263410e3567e910e60884035784a00:14:0
5895000000000	29c7b76bc8baac679c981ad6b1bcdc9720cb07f7864d4d3e209725fc53ff429a:0:0
5900000000000	a6986dadbaa962214fa72579f4fb30b12b132b3fe708f05f7b2d984f5de182f0:0:0
5905000000000	bbf9d4ea04d443211005058bb1697dbe17936016adc6ae49d58e414074cde268:0:0
5910000000000	832ad09b70c0452607aedf8f02698d8f59b6f45e0f5594f9adf8f5e9bf2561e9:0:0
5915000000000	493caf814fff558359190f59412d17d50309aa9ca71f7999033579874c249ec7:0:0
5920000000000	dbc95f42fc1dc7334735e11fe3780377aeaaf5d3d11c17d19b3c415990f6a8ca:0:0
5925000000000	ed25614ba4f2e94b25949e79f0b3d72285dfc0c7b810d6ce944072ad9264a1f6:0:0
5930000000000	9122adab59514e582d7d09c8ec0d596388caf91a4b06442ace71f61f6d38d9d0:0:0
5935000000000	40048442cc3a1996f6e1de12246ba50ce9c9ffad081603e1a7ffef975c8ff3b0:0:0
5940000000000	961b80cd6d98b22568d80404be225d233986a3743116fea59a02f266487277bf:0:0
5945000000000	bd1faf258e5447465b3bfb1a906d90b081505e6ec52da13587f14d2590e98c1f:0:0
5950000000000	078d64a60e25e69be88b016a7594a0e36a25ad0e8ab5d0e8d86a6aa0fa9c9a7d:0:0
5955000000000	367f265ea29e6b4f425a9dd2a117195abcf570adf9c003fb90181c5716538c8d:0:0
5960000000000	37adac12def8b11f3af550a2d0ecace2faecc177c4ec93318ced2fb7ac867299:1:35970285683
5965000000000	fbc494b7c789205c02e8e606f…"
 https://ordinals.com/rare.txt#:~:text=sat%09satpoint%0A0,0%0A46675000000000%0988e8f5a0d648ae1d649cbf97d82926254518d65eebc1a8
